address,is24qa_bezugsfrei_ab,is24qa_etage,is24qa_flaeche,is24qa_kaltmiete,is24qa_nebenkosten,is24qa_zi,lat,lng,url,zip_region_country
"Wittelsbacher Straße 24,",,,31 m²,480 €,,1,"52.4948859299792,",13.311108604968318,https://www.immobilienscout24.de/expose/114091424,10707 Berlin
"Luchsweg 23b,",sofort möglich,2 von 2,190 m²,3.000 €,,4,"52.46933505899029,",13.277064640693233,https://www.immobilienscout24.de/expose/114091235,14195 Berlin
,sofort,2 von 4,"65,59 m²","1.197,02 €",,2,,,https://www.immobilienscout24.de/expose/114090931,10243 Berlin
"Forddamm 5,",13.11.2019,5 von 5,86 m²,1.462 €,,3,"52.43870348994995,",13.38301602760049,https://www.immobilienscout24.de/expose/114090478,12107 Mariendorf
"Herrfurthstraße 14,",01.11.2019,5 von 5,"154,48 m²","2.317,20 €",,4,"52.45955728592954,",13.316886721108924,https://www.immobilienscout24.de/expose/114097064,12163 Berlin
"Egersfelder Allee 28,",01.12.2019,2 von 2,"87,59 m²","867,14 €",,3,"52.47224853409014,",13.572968909560933,https://www.immobilienscout24.de/expose/114080373,12555 Berlin
"Am Forstacker 22,",01.11.2019,8 von 9,"84,48 m²",770 €,,"2,5","52.564225809482366,",13.201848831057305,https://www.immobilienscout24.de/expose/114085561,13587 Berlin
"Wichertstraße 4,",,4 von 4,60 m²,950 €,,2,"52.550096186290915,",13.415229572125813,https://www.immobilienscout24.de/expose/114074213,10439 Berlin
"Stellingdamm 8b,",01.12.2019,1,"57,5 m²",675 €,,2,"52.45925752081511,",13.582259782492914,https://www.immobilienscout24.de/expose/114082000,12555 Berlin
"Herrfurthstraße 14,",01.11.2019,5 von 5,"154,48 m²","2.317,20 €",,4,"52.45955728592954,",13.316886721108924,https://www.immobilienscout24.de/expose/114097237,12163 Berlin
,01.11.2019,2,80 m²,960 €,,3,,,https://www.immobilienscout24.de/expose/114085554,12683 Berlin
"Pfannschmidtstr. 55,",18.11.2019,1,"75,27 m²",560 €,,3,"52.62228231244131,",13.487228103518193,https://www.immobilienscout24.de/expose/114086014,13125 Berlin
"Haßfurter Weg 6,",12.12.2019,1,"54,2 m²","571,33 €",,2,"52.5707273777536,",13.427227070108476,https://www.immobilienscout24.de/expose/114085674,13189 Berlin
"Hildburghauser Straße 5C,",sofort,3 von 5,"67,47 m²","670,18 €",,2,"52.41248515518053,",13.35995558890213,https://www.immobilienscout24.de/expose/114086130,12279 Berlin
"Tunnelstraße 28,",sofort,2 von 3,"133,67 m²","2.336,55 €",,3,"52.48970870123238,",13.48236506107111,https://www.immobilienscout24.de/expose/114089665,10245 Berlin
"Hermannstr. 63,",Nach Vereinbarung,2,"59,3 m²",815 €,,2,"52.47567453813594,",13.4264649795115,https://www.immobilienscout24.de/expose/114087924,12049 Berlin
"Grimmstraße 23,",sofort,,42 m²,850 €,,2,"52.49360649374457,",13.414986537468,https://www.immobilienscout24.de/expose/114089371,10967 Berlin
"Stallschreiberstraße 27,",nV,1 von 4,"68,1 m²","1.225,80 €",,3,"52.505295324321395,",13.409298960436816,https://www.immobilienscout24.de/expose/114087857,10969 Berlin
"Lietzenburger Str. 83,",01.11.2019,5 von 5,240 m²,2.890 €,,7,"52.499793609211515,",13.323297868443566,https://www.immobilienscout24.de/expose/114071709,10719 Berlin
"Kluckstraße 37,",sofort,1 von 5,"78,71 m²",1.395 €,,2,"52.50197953115781,",13.361077743010778,https://www.immobilienscout24.de/expose/114067894,10785 Berlin
,01.01.2020,2 von 5,140 m²,2.240 €,,3,,,https://www.immobilienscout24.de/expose/114067010,10625 Berlin
,1. Dezember 2019,3 von 3,"83,1 m²","766,93 €",,"3,5",,,https://www.immobilienscout24.de/expose/114067435,13467 Berlin
"Gneisenaustraße 51,",01.12.2019,4 von 5,170 m²,3.200 €,,5,"52.489328539494295,",13.40344869872217,https://www.immobilienscout24.de/expose/114069655,10961 Berlin
,nach Vereinbarung,,50 m²,500 €,,1,,,https://www.immobilienscout24.de/expose/114070187,13465 Berlin-Frohnau
"Stralauer Allee 14,",ab sofort,6 von 6,110 m²,2.950 €,,"3,5","52.50248882513981,",13.447398376264292,https://www.immobilienscout24.de/expose/114071228,10245 berlin
"Bornholmer Straße 69,",,,55 m²,1.050 €,,2,"52.554242852610166,",13.40174916331927,https://www.immobilienscout24.de/expose/114069589,10439 Berlin
"Neustädtische Kirchstraße 7,",ab sofort,6 von 1,98 m²,1.500 €,,3,"52.519302276232324,",13.385915008629043,https://www.immobilienscout24.de/expose/114041689,10117 Berlin
"Havelländer Ring 29,",01.12.2019,1,"71,32 m²",809 €,,4,"52.542471988528554,",13.5966074335912,https://www.immobilienscout24.de/expose/114041420,12629 Berlin
"Lemkestraße 7,",Juli 2020,2 von 3,93 m²,1.100 €,,3,"52.51411553949827,",13.620966026993944,https://www.immobilienscout24.de/expose/114046975,12623 Berlin
"Ahornstraße 8b,",sofort,4 von 4,"71,08 m²",1.250 €,,3,"52.46173708845094,",13.321977671763218,https://www.immobilienscout24.de/expose/114047283,12163 Berlin
,sofort,3,56 m²,1.300 €,,2,,,https://www.immobilienscout24.de/expose/114047568,10437 Berlin
"Gneisenaustrasse 26,",nach Absprache,0 von 4,55 m²,700 €,,2,"52.49098949200567,",13.395288150715952,https://www.immobilienscout24.de/expose/114047980,10961 Berlin
"Marchlewskistr. 77,",15.01.2020,0 von 5,87 m²,1.600 €,,2,"52.510796405113894,",13.447386343120687,https://www.immobilienscout24.de/expose/114055891,10243 Berlin
"Wilhelmshavener Str. 33,",,5 von 5,114 m²,1.235 €,,"2,5","52.53327339023676,",13.341737937778854,https://www.immobilienscout24.de/expose/114056858,10551 Berlin
"Uhlandstraße 167,",sofort,2,89 m²,1.300 €,,3,"52.500687283866014,",13.325337719909339,https://www.immobilienscout24.de/expose/114061840,10719 Berlin
"Pettenkoferstraße 33,",01.11.2019,,"67,17 m²","476,91 €",,2,"52.519051911993024,",13.470116937611719,https://www.immobilienscout24.de/expose/114064978,10247 Berlin
"Rudolf-von-Gneist Gasse 4,",01.12.2019,5,93 m²,1.570 €,,3,"52.50736005222268,",13.373818487575925,https://www.immobilienscout24.de/expose/114066765,10785 Berlin
,sofort,2 von 5,100 m²,"2.499,99 €",,3,,,https://www.immobilienscout24.de/expose/114066201,10629 Berlin
"Lydia-Rabinowitsch-Straße 10D,",Dezember 2019,1 von 6,100 m²,1.658 €,,4,"52.531703644814684,",13.368265423637071,https://www.immobilienscout24.de/expose/114036451,10557 Berlin
"Voßstr. 34,",01.12.19,4 von 4,"191,13 m²","3.249,21 €",,4,"52.5110888941036,",13.382219895012591,https://www.immobilienscout24.de/expose/114030902,10117 Berlin
"Schillerpromenade 1,",sofort,2 von 4,22 m²,455 €,,1,"52.46383708796331,",13.517584299834656,https://www.immobilienscout24.de/expose/114032854,12459 Berlin
"Mahlower Str. 1,",26.11.19,3,"89,87 m²","718,96 €",,4,"52.44051586533387,",13.567888754383626,https://www.immobilienscout24.de/expose/114030087,12557 Berlin
"Scheelestr. 88,",Nach Vereinbarung,2,"78,27 m²","580,93 €",,3,"52.41370138986188,",13.323006298781822,https://www.immobilienscout24.de/expose/114031879,12209 Berlin
"Brandenburgische Strasse 55a,",,1 von 6,90 m²,2.300 €,,3,"52.493174748734624,",13.308576011600078,https://www.immobilienscout24.de/expose/114032333,10707 Berlin
"Brandenburgische Strasse 55a,",,1 von 6,90 m²,2.300 €,,3,"52.493174748734624,",13.308576011600078,https://www.immobilienscout24.de/expose/114032451,10707 Berlin
,01.01.2020,1 von 2,106 m²,1.484 €,,5,,,https://www.immobilienscout24.de/expose/114034916,14089 Berlin
"Mariendorfer Damm 149,",nach Vereinbarung,4,"42,56 m²",509 €,,1,"52.43827215023884,",13.388346511624093,https://www.immobilienscout24.de/expose/114020746,12107 Berlin
,01.11.2019,2 von 4,"45,6 m²",913 €,,2,,,https://www.immobilienscout24.de/expose/114021476,10559 Berlin
,ab sofort,1 von 4,80 m²,1.440 €,,2,,,https://www.immobilienscout24.de/expose/114024894,12051 Berlin
"Markgrafenstraße 42,",ab sofort,6 von 6,209 m²,3.850 €,,4,"52.51534523045977,",13.393295648053225,https://www.immobilienscout24.de/expose/114024892,10117 Berlin
,01.01.2020,5 von 5,65 m²,750 €,,2,,,https://www.immobilienscout24.de/expose/114026755,13507 Berlin
"Glasower Straße 30, WE64.M,",ab sofort,2 von 4,108 m²,1.940 €,,3,"52.464399405490965,",13.435239841252267,https://www.immobilienscout24.de/expose/114024893,12051 Berlin
"Glasower Straße 30, WE70.M,",ab sofort,2 von 5,95 m²,1.710 €,,3,"52.464399405490965,",13.435239841252267,https://www.immobilienscout24.de/expose/114024896,12051 Berlin
,01.11.2019,1 von 1,155 m²,2.500 €,,4,,,https://www.immobilienscout24.de/expose/114026044,14109 Berlin
"Murtzaner Ring 2,",Nach Vereinbarung,6,"68,28 m²","526,82 €",,3,"52.53285888038756,",13.546427266549722,https://www.immobilienscout24.de/expose/114029077,12681 Berlin
"Ringbahnstraße 5,",ab sofort,1 von 5,105 m²,2.000 €,,"3,5","52.49837147238774,",13.289257082210224,https://www.immobilienscout24.de/expose/114029538,10711 Berlin
"Kollwitzstraße 37,",sofort!,2,69 m²,"1.306,25 €",,2,"52.53408984873581,",13.415056772681325,https://www.immobilienscout24.de/expose/114029717,10405 Berlin
"Hermannstraße 126,",01.01.20,2 von 6,"75,75 m²",1.212 €,,3,"52.46428621470399,",13.432780037413384,https://www.immobilienscout24.de/expose/114029739,12051 Berlin-Neukölln
"Mariendorfer Damm 149,",Nach Vereinbarung,3,"64,29 m²",707 €,,2,"52.43827215023884,",13.388346511624093,https://www.immobilienscout24.de/expose/114020742,12107 Berlin
"Marienfelder Straße 82,",sofort,3 von 3,"70,19 m²",985 €,,2,"52.39170969010869,",13.407739200333362,https://www.immobilienscout24.de/expose/113996784,12309 Berlin
"Eiswerder Straße 17,",01.12.2019,0 von 3,72 m²,810 €,,2,"52.54865224089424,",13.21790710287217,https://www.immobilienscout24.de/expose/113999107,13585 Berlin
"Seelenbinder Str. 67,",15.12.2019,2 von 3,"68,24 m²","750,64 €",,3,"52.45557019034736,",13.584390063894197,https://www.immobilienscout24.de/expose/113999488,12555 Berlin
"Fischzug 1A,",01.01.2020,2,"72,96 m²",1.095 €,,2,"52.4974216587047,",13.469928652200396,https://www.immobilienscout24.de/expose/113997269,10245 Berlin
"Lepsiusstraße 50,",Sofort,2,59 m²,620 €,,2,"52.46169488995939,",13.31783490313409,https://www.immobilienscout24.de/expose/114000762,12163 Berlin
"Poelchaustr. 4,",30.11.2019,9,"67,05 m²","463,77 €",,3,"52.53377682099215,",13.539657545084092,https://www.immobilienscout24.de/expose/113998856,12681 Berlin
,sofort,2 von 2,64 m²,1.050 €,,2,,,https://www.immobilienscout24.de/expose/114002672,12203 Berlin
"Mohriner Allee 119,",Sofort,2 von 3,"143,6 m²",1.575 €,,5,"52.43991198049564,",13.416866488490621,https://www.immobilienscout24.de/expose/114003059,12347 Berlin
,16.10.2019,1 von 6,"19,25 m²",500 €,,1,,,https://www.immobilienscout24.de/expose/114003345,13357 Berlin
"Bossestraße 6B,",sofort,,"111,37 m²","1.569,19 €",,4,"52.49992767486939,",13.460457029266731,https://www.immobilienscout24.de/expose/114005848,10245 Berlin
"Joseph-von-Eichendorff-Gasse 1,",nach Vereinbarung,4,"105,97 m²",1.750 €,,3,"52.50752194328944,",13.373576202033453,https://www.immobilienscout24.de/expose/114008906,10785 Berlin
"Mozartstraße 11,",sofort,1,75 m²,1.000 €,,3,"52.437973886912,",13.334714373181013,https://www.immobilienscout24.de/expose/114014297,12247 Berlin
"Jerichower Str. 14,",Nach Vereinbarung,4,"77,06 m²","485,48 €",,4,"52.54108268042566,",13.606244941166468,https://www.immobilienscout24.de/expose/114012900,12627 Berlin
"Köpenicker Straße 161,",sofort,3,"73,44 m²","464,14 €",,3,"52.418656501817544,",13.501365773404084,https://www.immobilienscout24.de/expose/114014606,12355 Berlin
"Spreestraße 5,",sofort,5 von 6,"30,24 m²","538,48 €",,1,"52.45707613806447,",13.512069042723319,https://www.immobilienscout24.de/expose/114015171,12439 Berlin
"Otto-Suhr-Allee 26,",sofort,,"59,41 m²","939,37 €",,2,"52.515061444870284,",13.316725818367297,https://www.immobilienscout24.de/expose/114015779,10585 Berlin
"Fraunhoferstraße 23c,",sofort,,"91,37 m²","1.279,45 €",,3,"52.5152814713513,",13.3170261903214,https://www.immobilienscout24.de/expose/114016020,10587 Berlin
,,,123 m²,4.400 €,,2,,,https://www.immobilienscout24.de/expose/114019935,10117 Berlin
"Katharinenstr. 16,",Januar 2020,0,69 m²,1.500 €,,2,"52.50084376307167,",13.293026052385681,https://www.immobilienscout24.de/expose/114018593,10711 Berlin
"Marienfelder Straße 82,",sofort,3 von 3,"95,61 m²",1.340 €,,3,"52.39170969010869,",13.407739200333362,https://www.immobilienscout24.de/expose/113995640,12309 Berlin
,01.01.2020,0 von 5,"66,4 m²",1.100 €,,2,,,https://www.immobilienscout24.de/expose/113995197,10711 Berlin
"Thomasiusstraße 8,",sofort,2 von 5,"55,65 m²",1.300 €,,2,"52.52261132364021,",13.349736772597922,https://www.immobilienscout24.de/expose/113982481,10557 Berlin
"Hochstraße 45,",nach Vereinbarung,4 von 4,"76,12 m²",1.140 €,,2,"52.54374967959083,",13.377949185166225,https://www.immobilienscout24.de/expose/113982670,13357 Berlin
"Pritzhagener Weg 13,",Sofort,2 von 5,"71,3 m²","677,35 €",,2,"52.54239253593956,",13.571355382625391,https://www.immobilienscout24.de/expose/113968313,12685 Berlin
"Alex-Wedding-Straße 3,",16.11.2019,5 von 11,"24,58 m²",480 €,,1,"52.52501957340177,",13.415586006168331,https://www.immobilienscout24.de/expose/113963419,10178 Berlin
"Wadzeckstraße 4,",01.04.2020,3 von 11,"27,01 m²",540 €,,1,"52.52524353931691,",13.415737573297086,https://www.immobilienscout24.de/expose/113983074,10178 Berlin
"Gartenfelder Straße 135,",01.11.2019,3 von 3,63 m²,532 €,,"2,5","52.54086399196617,",13.23353681229109,https://www.immobilienscout24.de/expose/113987550,13599 Berlin
"Holländerstraße 21,",Sofort,2,"63,27 m²",518 €,,2,"52.56225703737666,",13.358269425335214,https://www.immobilienscout24.de/expose/113982393,13407 Berlin
"Ansbacher Straße 76,",ab sofort,5 von 4,91 m²,1.850 €,,3,"52.49490313381262,",13.338239448695527,https://www.immobilienscout24.de/expose/113992768,10777 Berlin
"Henny-Porten-Str. 12,",sofort,3,"58,45 m²",579 €,,2,"52.53889514427709,",13.603345865590812,https://www.immobilienscout24.de/expose/113973734,12627 Berlin
"Janusz-Korczak-Str. 4,",sofort,4,"66,9 m²",609 €,,2,"52.53677680841691,",13.602428884440588,https://www.immobilienscout24.de/expose/113973732,12627 Berlin
"Herrfurthstraße 16,",16.11.2019,3 von 5,"82,18 m²","717,25 €",,2,"52.45964537482322,",13.316668994166271,https://www.immobilienscout24.de/expose/113977192,12163 Berlin
"Flemmingstr. 8,",sofort,0 von 3,"78,59 m²","807,12 €",,3,"52.44660644895269,",13.569726835677598,https://www.immobilienscout24.de/expose/113979823,12555 Berlin
"Rhinstraße 13,",01.01.2020,8,"36,94 m²",499 €,,1,"52.512736504429114,",13.517815008439799,https://www.immobilienscout24.de/expose/113973739,10315 Berlin
"Rauchstr. 2,",01.12.2019,1,"79,01 m²",699 €,,3,"52.56131186897986,",13.20923603662187,https://www.immobilienscout24.de/expose/113980820,13587 Berlin
"Wustrower Straße 19,",01.12.2019,8,"47,54 m²",579 €,,2,"52.566927203564696,",13.506996666651025,https://www.immobilienscout24.de/expose/113973742,13051 Berlin
"Pariser Str. 11,",01.12.2019,2 von 6,60 m²,1.000 €,,2,"52.49701380528418,",13.325816353969692,https://www.immobilienscout24.de/expose/113980910,10719 Berlin
"Stralauer Allee 14,",sofort,5 von 6,"43,87 m²",850 €,,2,"52.49779396343,",13.461655477056915,https://www.immobilienscout24.de/expose/113982320,10245 Berlin
"Bansiner Straße 27 A,",sofort,4 von 10,"77,28 m²","464,99 €",,3,"52.51953130312937,",13.58321918128754,https://www.immobilienscout24.de/expose/113981572,12619 Berlin-Hellersdorf
"Warschauerstr. 75a,",ab sofort,1 von 3,20 m²,510 €,,1,"52.51274805832189,",13.453579597952402,https://www.immobilienscout24.de/expose/113936344,10243 Berlin
"Tile-Brügge-Weg 15,",ab 01.12.2019!,4 von 4,101 m²,995 €,,2,"52.59158274843096,",13.290287439718362,https://www.immobilienscout24.de/expose/113962330,13509 Berlin
"Stralauer Allee 13,",sofort,2,63 m²,1.236 €,,2,"52.498639892007354,",13.459835284863797,https://www.immobilienscout24.de/expose/113934418,10245 Berlin
"Heubnerweg 7,",01.11.2019,2 von 5,"75,95 m²",1.360 €,,2,"52.52422476561511,",13.288468343953927,https://www.immobilienscout24.de/expose/113934929,14059 Berlin
,sofort,1 von 2,"91,63 m²",1.283 €,,3,,,https://www.immobilienscout24.de/expose/113937255,12621 Berlin
"Hohenzollerndamm 193,",sofort,1,63 m²,1.239 €,,2,"52.49273181153261,",13.322167610430641,https://www.immobilienscout24.de/expose/113934446,10717 Berlin
"Marburger Str. 13,",sofort,6 von 6,171 m²,3.400 €,,4,"52.50220399944201,",13.336637558585071,https://www.immobilienscout24.de/expose/113934498,10789 Berlin
"Prignitzstr 8,",01.12.2019,2 von 2,85 m²,770 €,,3,"52.514899610692304,",13.549317804187476,https://www.immobilienscout24.de/expose/113938491,12683 Berlin
"Chausseestraße 94,",ab sofort,5 von 5,167 m²,2.680 €,,3,"52.536409091735194,",13.374707699769537,https://www.immobilienscout24.de/expose/113940469,10115 Berlin
"Metzer Straße 1,",ab sofort,0 von 6,88 m²,1.375 €,,1,"52.53208860896462,",13.413828293576673,https://www.immobilienscout24.de/expose/113940470,10405 Berlin
"Leo-Slezak-Straße 10,",26.11.19,1,"65,47 m²","465,49 €",,2,"52.46323750204115,",13.472009848523609,https://www.immobilienscout24.de/expose/113944346,12057 Berlin
"Janusz-Korczak-Str. 37,",01.01.2020,1,"42,61 m²",539 €,,"1,5","52.53909564782738,",13.607988422032143,https://www.immobilienscout24.de/expose/113940273,12627 Berlin
"Windsteiner Weg 23,",sofort,0 von 3,54 m²,639 €,,2,"52.41178492418911,",13.257197785311027,https://www.immobilienscout24.de/expose/113950602,14165 Berlin-Zehlendorf
"Pacelliallee 7,",sofort,1 von 3,"121,57 m²",1.650 €,,"2,5","52.468576759208496,",13.288937331749505,https://www.immobilienscout24.de/expose/113950787,14195 Berlin
"Pohlestraße 6,",26.11.19,1,"65,98 m²","576,01 €",,2,"52.44129796473378,",13.584145546474257,https://www.immobilienscout24.de/expose/113951854,12557 Berlin
"Waldemarstr. 18,",01.12.2019,1,"56,8 m²","569,82 €",,2,"52.58679367235597,",13.408945084985938,https://www.immobilienscout24.de/expose/113959874,13156 Berlin
"Grünauer Strasse 124,",sofort,2 von 3,"83,55 m²",750 €,,3,"52.43630613782233,",13.571337684483575,https://www.immobilienscout24.de/expose/113959552,"12557 Berlin, Köpenick"
,1.2.2020,1 von 5,181 m²,2.300 €,,5,,,https://www.immobilienscout24.de/expose/113955027,10709 Berlin
"Berlinickestr. 1A,",01.12.2019,5 von 5,"89,6 m²",1.050 €,,"2,5","52.45313768741265,",13.320317802203439,https://www.immobilienscout24.de/expose/113955232,12165 Berlin
,15.12.2019,4 von 5,"70,27 m²","735,02 €",,2,,,https://www.immobilienscout24.de/expose/113952455,13086 Berlin
"Rudolf-von-Gneist-Gasse 1,",nach Vereinbarung,5 von 11,"52,85 m²",918 €,,1,"52.50676504586364,",13.374208081197844,https://www.immobilienscout24.de/expose/113934299,10785 Berlin
"Mariendorfer Weg 48,",01.02.20,1,"66,21 m²",960 €,,2,"52.46340845224234,",13.425375073604952,https://www.immobilienscout24.de/expose/113931888,14641 Berlin
"Romain-Rolland-Straße 69B,",sofort,0 von 3,34 m²,535 €,,2,"52.568237578822846,",13.438828649799927,https://www.immobilienscout24.de/expose/113934016,13089 Berlin
